"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"vfim","Tokyo Tempura - SM Manila","Japanese",5.0,75,"manila"
"vfra","The Daily Detox - SM City Marikina","Beverages",0.0,0,"marikina"
"vfw4","The Green Menu - Fairview","Healthy",5.0,177,"quezon city"
"vfwv","Highlands Coffee - Cebu Pacific","Coffee",5.0,111,"pasay city"
"vg1w","Ramyun St. - Cebu City","Fast Food",0.0,0,"cebu city"
"vg26","Rice Rocket - Katipunan Avenue","Asian",5.0,479,"quezon city"
"vgeu","Java u Cafe - E Rodriguez Sr Ave","Filipino",5.0,498,"quezon city"
"vggg","Chica's Bagnet Express - RFA","Liempo",0.0,0,"san juan"
"vgh7","Happy Shawarma - Gaisano Country Mall","Shawarma",4.9,50,"cebu city"
"vgi8","Biggy Buggy - Germer Building","Burgers",4.9,85,"mandaluyong city"
"vgiy","Timplang Pinoy: Filipino Eats - Quezon Avenue","Filipino",0.0,0,"quezon city"
"vgl2","Cream Puff by Juancho's - Novaliches","Desserts",0.0,0,"quezon city"
"vgl5","SEA-KEN Wings and Seafood Unlimited Restaurant - Pajac-Maribago Rd","Fried Chicken",4.9,110,"lapu-lapu city cebu"
"vgow","99 Peso Sulit Chicken - Marikina Heights","Chicken",5.0,5242,"marikina"
"vgw8","Fat Daddy - BGC","Chicken",4.9,18,"taguig city"
"vh0g","Lemon Square Bakery Treats - Dela Fuente Sampaloc","Cakes",5.0,2031,"manila"
"vh2d","Sicilian Roast - Legaspi Village","Pizza",4.9,197,"makati city"
"vh34","Lemonest - IL Corso","Healthy",0.0,0,"cebu city"
"vh4z","House of Puto Bao - Santa Elvira Street","Snacks",5.0,83,"pasig city"
"vh7f","Taters - Gaisano Mall of Digos","Snacks",5.0,77,"davao city davao del sur"
"vhhq","Kibs Dimsum Guadalupe","Chinese",5.0,582,"cebu city"
"vhhq","KIBS Dimsum - Mango Square","Chinese",5.0,579,"cebu city"
"vhjw","Candy Corner - Alabang Town Center","Desserts",0.0,0,"muntinlupa city"
"vhkm","Casa Crawford: Modern Mexican Kitchen - BGC","Rice Bowl",4.9,434,"taguig city"
"vho0","Smashing Lemons - SM East Ortigas","Beverages",0.0,0,"pasig city"
"vhqh","Kink Cakes - Commonwealth","Cakes",5.0,26,"quezon city"
"vhsv","Popo's Coffee - Nova Tierra","Coffee",0.0,0,"davao city davao del sur"
"vht4","Overcold - Balmores Street","Ice Cream",5.0,30,"koronadal south cotabato"
"vhy9","Pastry Bucket","Chicken",0.0,0,"taguig city"
"vi0w","Blessed Bhiestro - Manila","Italian",5.0,614,"manila"
"vi88","Amney Cafe - Big Bang Park","Snacks",0.0,0,"davao city davao del sur"
"vi8l","Pink's Burgers and Hotdogs - Alabang","American",4.9,24,"muntinlupa city"
"vi8y","24 Chicken - Gil Fernando Avenue","Fried Chicken",5.0,7150,"marikina"
"vi9x","Earl of Sandwich - SM City Seaside Cebu","Sandwiches",5.0,132,"cebu city"
"vifs","TAKOYATEA BY JOEL CRUZ - Koronadal City","Japanese",0.0,0,"koronadal south cotabato"
"vih5","Pipay's Snack House - Talomo","Snacks",0.0,0,"davao city davao del sur"
"vivu","Affinity Tabletop Cafe - Soldiers Hills Village","Coffee",5.0,16,"muntinlupa city"
"vj36","24/7 Wings - BGC","Chicken Wings",4.9,532,"taguig city"
"vj42","Brewing Point Neighborhood Cafe - Congressional Avenue","American",5.0,1006,"quezon city"
"vjdr","Kobi Bayan 24/7 - Cubao","Ulam",5.0,214,"quezon city"
"vjdu","Doña Merci Halo-Halo Atbp.","Desserts",4.9,118,"mandaluyong city"
"vjee","Turks - Vista Mall Taguig","Shawarma",5.0,111,"taguig city"
"vjmm","Cole's Cansi - Labangon","Ulam",5.0,120,"cebu city"
"vjrv","George and Onnie's (Little Flour) Filipino Restaurant - Ayala Triangle Gardens","Filipino",0.0,0,"makati city"
"vk22","Balai Bagnet Food Hub","Filipino",0.0,0,"muntinlupa city"
"vk5r","Panda Candy Sticks","Ice Cream",4.9,48,"manila"
"vk9p","Bober Tea - Banawe Terraces","Milk Tea",5.0,482,"quezon city"
"vke0","Dencio's - Malate","Filipino",4.4,40,"manila"
"vkgk","Bubble Black Milk Tea - Bangkal","Milk Tea",5.0,688,"davao city davao del sur"
"vki1","Caliver's Corner - Dian Street","Asian",0.0,0,"makati city"
"vkoj","AMS HaloHalo & Sisigan - PalmaGil","Sisig",5.0,163,"davao city davao del sur"
"vktf","Chroma Cafe - Gil Fernando Avenue","Coffee",0.0,0,"marikina"
"vl4n","Sukiya - Megamall","Japanese",5.0,70,"mandaluyong city"
"vl6c","Equapan Bread & Pastry House - Labangon","Snacks",0.0,0,"cebu city"
"vld2","Dairy Queen - Ayala Marikina Heights","Ice Cream",5.0,42,"marikina"
"vlh4","Kurot Aperitivos Food Services - Calhoun Street","",0.0,0,"makati city"
"vlh8","Samgyup On The Go - Scout Ybardolaza","Korean",4.7,128,"quezon city"
"vlnu","CookPub - Island Central","Fried Chicken",4.9,28,"lapu-lapu city cebu"
"vlop","Tassa - San Andres Bukid","Filipino",5.0,53,"manila"
"vlr8","Tok's Bulalo - Commonwealth","Filipino",5.0,148,"quezon city"
"vlyi","Kusina ni Clint","Ulam",0.0,0,"davao city davao del sur"
"vlyj","The Coffee Bean & Tea Leaf - Robinsons Pangasinan ","Coffee",4.8,311,"dagupan pangasinan"
"vm5c","Pan De Manila - Anita","Bread",4.9,158,"quezon city"
"vm9h","Tugang Cafe - Camia Street","Coffee",0.0,0,"taguig city"
"vmh3","Daily Dose Coffee Bar - Maa","Coffee",5.0,11,"davao city davao del sur"
"vmhk","Tien Ma's - Waltermart North Edsa","Chinese",5.0,51,"quezon city"
"vmsy","Glazing Grace","Desserts",0.0,0,"manila"
"vmvu","Mang Tomas Ganado Express by Cloudeats - BGC","Rice Bowl",4.8,22,"taguig city"
"vn0a","Taters - Festival Mall","Snacks",5.0,55,"muntinlupa city"
"vn2u","Abaca Eats - Base Line Center","Rice Bowl",4.9,12,"cebu city"
"vn3p","Hoshino Coffee - Greenhills","Coffee",0.0,0,"san juan"
"vn49","Koomi - SM City Cebu","Beverages",5.0,278,"cebu city"
"vn64","CRM Creamy Delights - Pinyahan Quezon City","Desserts",0.0,0,"quezon city"
"vn7b","Dash Espresso - Dollar St Novaliches","Coffee",0.0,0,"quezon city"
"vn8m","D'King Samgyupsal - Dakila","Japanese",5.0,88,"malolos bulacan"
"vnai","Daby’s Lomi Haus - Barangka Marikina","Filipino",4.7,281,"marikina"
"vnel","Pan De Manila - Princeton Square","Bread",5.0,148,"pasig city"
"vnfr","Ya Kun Kaya Toast - Ayala Tower One","Bread",4.8,40,"makati city"
"vnw8","Bangkok Station - Makati","Thai",5.0,71,"makati city"
"vnwg","Tenya Tempura Tendon - Glorietta 2","Japanese",4.9,266,"makati city"
"vo9f","Sweet Myni Cake Shop","",0.0,0,"quezon city"
"vo9p","Rain's Kitchenette","Filipino",0.0,0,"marikina"
"voop","JIPAI Taiwan Fried Chicken - Pardo","Chicken",3.9,13,"cebu city"
"voqe","Bulalo World Express - Estrada St. Malate","Bulalo",4.9,147,"manila"
"vorp","Mario's Kansi - Sugbo Mercado","Rice Dishes",4.9,19,"cebu city"
"vozm","Mangan - Robinsons Place Manila","Filipino",4.8,402,"manila"
"vp18","Hard Rock Cafe - Glorietta","American",0.0,0,"makati city"
"vp2n","F28 Boneless Chicken & Pizza","Asian",0.0,0,"makati city"
"vp66","Tikim Takam - MOA","Filipino",4.8,87,"pasay city"
"vp7o","J & A Silog - Zamora","Milk Tea",4.4,21,"dagupan pangasinan"
"vp9b","Majestic Restaurant - SM Consolacion","Chinese",5.0,233,"cebu city"
"vpa1","Dadas Litson - Gate 3","Filipino",0.0,0,"taguig city"
"vpdh","Coffee First - Meridian Kasambagan","Coffee",4.8,12,"cebu city"
"vpes","Royalty Milktea Shakes and Smoothies - Laon Laan Street","Milk Tea",4.7,127,"manila"
"vpj5","Beverage Central PH - Quezon City","Coffee",5.0,166,"quezon city"
"vplm","Moreno Pizza","Italian",0.0,0,"lapu-lapu city cebu"
"vpo8","Brown Sugar King Food and Beverage Store - V Luna Extension","Beverages",0.0,0,"quezon city"
"vpuj","Greysons Dimsum and Noodle House - JP Rizal","Chinese",5.0,225,"marikina"
"vpwl","Kalye MarEATes Cafe","Desserts",0.0,0,"manila"
"vpy6","Juan Cafe - Venus Street","Beverages",0.0,0,"quezon city"
"vpyn","The Kitchen Hideout - Panasahan","Filipino",4.8,363,"malolos bulacan"
"vpzm","Chooks to Go - Kenneth Road Pasig","Chicken",0.0,0,"pasig city"
"vq59","K-Egg - CLM Dormitory","Sandwiches",0.0,0,"cebu city"
"vq9l","Basil' Pizza and Pasta - Jetti Business Center","Pizza",0.0,0,"pasay city"
"vqbn","24/7 Super Healthy - Ortigas","Rice Bowl",0.0,0,"mandaluyong city"
"vqe6","BBQ Nation - Gaisano Grand Citygate","BBQ",0.0,0,"davao city davao del sur"
"vqru","Angry Octopus Authentic Takoyaki","Japanese",0.0,0,"taguig city"
"vr1c","Sidewalk + Coffee - Espana Boulevard","Coffee",0.0,0,"manila"
"vr5n","Tapsi and Tipsy Restaurant - Santol Street","Filipino",4.9,752,"makati city"
"vrcs","Baked Sushi, Wings, Pizzeria & Cakes By Flavours","Pasta",4.7,41,"manila"
"vrcs","Flavours - Biak na Bato","Pasta",4.7,41,"manila"
"vrcy","Modern Shanghai - Estancia","Chinese",0.0,0,"pasig city"
"vrd6","Thai Mango By Chef Kim - Marikina","Thai",5.0,577,"marikina"
"vrml","Pizzaderia - Calatagan Makati","Pizza",5.0,527,"makati city"
"vrns","Tori Kraze - Malolos","Japanese",5.0,449,"malolos bulacan"
"vrtw","Chooks To Go - Unimart Supermarket","Chicken",5.0,161,"san juan"
"vrys","Bowlsome Healthy Bowls - Salcedo","Rice Bowl",5.0,1076,"makati city"
"vs47","Chickpoint Lechon Manok & Liempo House - Kapundok","Lechon",0.0,0,"davao city davao del sur"
"vs6g","Urzy Seafood and Grill - Poblacion","Ulam",0.0,0,"davao city davao del sur"
"vs6h","Taverne Cafe - Koronadal","Pasta",0.0,0,"koronadal south cotabato"
"vsdr","Yang Hero - Parkmall","Filipino",5.0,39,"cebu city"
"vsem","Milksha - SM North EDSA","Milk Tea",5.0,27,"quezon city"
"vsfm","Chansel Pizza Haus - Lianas Supermarket T. Molina","Pizza",5.0,278,"muntinlupa city"
"vsgg","Dairy Queen - River Banks","Ice Cream",5.0,146,"marikina"
"vsi1","Abuelo's - Catalunan Grande","Filipino",4.9,77,"davao city davao del sur"
"vskh","The Crave Point - Tandang Sora","Milk Tea",4.9,500,"quezon city"
"vsle","Happy Tumtum Dessert House - Mactan Airport Road","Cakes",5.0,26,"lapu-lapu city cebu"
"vsmb","Pawmily House Cafe - Project 6","Beverages",0.0,0,"quezon city"
"vsqr","Hyderabad Dine In - Sugbo Mercado","Indian",4.1,89,"cebu city"
"vste","Yaki Yaki - R Square Mall","Japanese",5.0,595,"manila"
"vt0e","Buglas Isla Cafe - Westgate","Filipino",0.0,0,"muntinlupa city"
"vt23","Al Dente's Pizza and Pasta - Quezon City","Pizza",0.0,0,"quezon city"
"vt7p","R Sizzling - Bungahan","Filipino",0.0,0,"malolos bulacan"
"vt90","Pizzeria Michelangelo - Paseo Saturnino","Pizza",5.0,76,"cebu city"
"vta3","Take Me Out by Novotel - Novotel Manila Araneta City","Rice Bowl",4.9,203,"quezon city"
"vtb0","Alberto's Pizza - Valencia","Pizza",5.0,1186,"valencia bukidnon"
"vtcl","Kuya Dom's Lechon Manok - Sto. Niño St.","Lechon",5.0,203,"quezon city"
"vtdu","Pan De Manila - Skyrise 1","Bread",5.0,52,"cebu city"
"vthh","Bulalo World - Bagong Ilog C5","Soups",5.0,819,"pasig city"
"vtjv","Donut Park - Concepcion Uno Marikina","Donut",4.7,16,"marikina"
"vtlh","Amberlyns Cafe - 120 Maginhawa Street","Filipino",0.0,0,"quezon city"
"vtsj","Mr. and Mrs. C-log Tapsilogan - Mactan Town Center","Filipino",5.0,26,"lapu-lapu city cebu"
"vu09","Oliver""s Coffee - Meralco Avenue","Coffee",0.0,0,"pasig city"
"vu2i","New Davao Famous - SM Lanang Premier","Noodles",5.0,497,"davao city davao del sur"
"vu7c","Paotsin - R Square Mall","Dumpling",5.0,591,"manila"
"vu7m","Carmelo's Food and Beverage House - Abreu Street","Beverages",0.0,0,"manila"
"vuhe","Coffee Buddy - Don A Roces Avenue","Coffee",5.0,1220,"quezon city"
"vujs","Balai Pandesal - Bayan-Bayanan Avenue","Healthy",5.0,371,"marikina"
"vunz","Delish Deli - 1 Nito Tower","Fried Chicken",4.7,40,"cebu city"
"vuoc","BERWINGS UNLIMITED","Chicken",0.0,0,"quezon city"
"vuqu","Pocofino - Gateway Mall","Coffee",0.0,0,"quezon city"
"vur5","Winky Cafe - Bangbang Road II","Snacks",0.0,0,"lapu-lapu city cebu"
"vut0","Dōtonbori Ramen - Streetscape Mall","Ramen",5.0,126,"cebu city"
"vut4","TORIGIN - KABUKI FOOD DECK","Filipino",0.0,0,"makati city"
"vuth","Yamyum Thai Kitchen - Gensan Drive","Snacks",0.0,0,"koronadal south cotabato"
"vuvi","Din Tai Fung - Alabang Town Center","Chinese",5.0,76,"muntinlupa city"
"vuwg","Firepig Cafe - Grand Emerald Tower","Silog",0.0,0,"pasig city"
"vvc1","Taste Brew - Daisy Street","Coffee",0.0,0,"quezon city"
"vvfx","SB KMART","Ramen",0.0,0,"cebu city"
"vvgs","Speedy Meals - Poblacion","Asian",4.9,31,"davao city davao del sur"
"vvl7","Nine Fresh - Landmark Alabang","Desserts",5.0,55,"muntinlupa city"
"vvle","Gohan Tei - Timog Avenue","Japanese",4.8,246,"quezon city"
"vvpb","Sinugklaw sa Sugbu - Gorordo Avenue","Filipino",5.0,896,"cebu city"
"vvsh","32 Italian Deli and Kitchen - The Promenade Mactan","Pizza",4.9,94,"lapu-lapu city cebu"
"vvxk","Quickly - UP Town Center by Ayala Malls","Milk Tea",5.0,172,"quezon city"
"vvye","Sarap Bowl - Pitpitan Street","Rice Bowl",4.9,31,"marikina"
"vw0o","Shawarma Shack - Gaisano Mall Valencia","Shawarma",4.9,165,"valencia bukidnon"
"vw2r","Fei Mui Premium Roasts - Santo Domingo","Chinese",4.9,72,"quezon city"
"vw2v","SANRISE: Lutong Bahay, Bulalohan, Tapsihan atbp - Central Signal Village","Filipino",0.0,0,"taguig city"
"vw45","Jenny Food House - A De Leon Street","Beverages",0.0,0,"marikina"
"vwdh","Bao Bao Milk Tea - Maginhawa","Milk Tea",4.9,177,"quezon city"
"vwhy","Jepoy's Restaurant - Edison St Makati","Filipino",0.0,0,"makati city"
"vww4","Lechoneria - SM Mall of Asia","Filipino",4.8,40,"pasay city"
"vwwr","Max's Corner Bakery - Hampton","Cakes",5.0,157,"pasig city"
"vwxn","Little Quiapo - Quezon City","Filipino",5.0,508,"quezon city"
"vx3s","Matcha Bliss Cafe - Lapu Lapu","Coffee",5.0,10,"lapu-lapu city cebu"
"vxf8","Cafe France X Congo Grille - Unimart Greenhills","Japanese",4.9,138,"san juan"
"vxlm","Chix R Us - Alabang Zapote Road","Chicken",3.7,45,"muntinlupa city"
"vxna","Tiktilaok! - Shangs Island Town Center","Chicken",5.0,211,"lapu-lapu city cebu"
"vxso","Crisostomo - One Ayala","Rice Bowl",0.0,0,"makati city"
"vxtz","Grifoni's - BGC","Pizza",5.0,38,"taguig city"
"vy2f","FoodLab by Chikaan - Banilad","Asian",5.0,1429,"cebu city"
"vy5h","Master Siomai - N.Domingo San Juan","Siomai",5.0,49,"san juan"
"vy8v","Heaven's Barbeque - Gyud Food","BBQ",0.0,0,"quezon city"
"vym1","Turks - Landmark Alabang","Shawarma",5.0,11,"muntinlupa city"
"vyql","Bulgogi Garden - Kalayaan Avenue","Korean",5.0,120,"quezon city"
"vys8","EggCited.Ph - Filmore Street","Sandwiches",4.8,58,"makati city"
"vyzj","Narra Eatery - The CityFlats Amorsolo","Rice Dishes",4.6,52,"makati city"
"vz9d","Maangchi Korean Food - Tulip Drive","Fried Chicken",0.0,0,"davao city davao del sur"
"vziw","Din Tai Fung - Mall of Asia","Asian",5.0,265,"pasay city"
"vzwi","Go Bento - Santa Ana","Japanese",5.0,379,"manila"
"vzxq","Timplang Pinoy: Filipino Eats - Quirino Highway","Filipino",4.9,131,"quezon city"
"vzyq","MiPanda Milktea Hub - Puregold Libertad","Milk Tea",5.0,146,"pasay city"
"vzzo","Moonplate Grill and Resto - Poblacion","Ulam",4.9,44,"koronadal south cotabato"
"w05h","Kape Godofredo - Malolos","Coffee",4.9,18,"malolos bulacan"
"w0ax","Hangout Resto - Malolos","Filipino",0.0,0,"malolos bulacan"
"w0bz","Bills Lounge","Ulam",0.0,0,"quezon city"
"w0dg","Casa Daza Empanada - Robinsons Place Manila","Chicken",5.0,323,"manila"
"w0et","Oishi Ramen Bai - Mactan","Ramen",0.0,0,"lapu-lapu city cebu"
"w0hd","Burrow - Tsai Hotel","Chicken Wings",5.0,180,"cebu city"
"w0jt","Cobo Tea - Lazcano","Milk Tea",5.0,1494,"quezon city"
"w0ll","Chacha Binalot - Putatan Muntinlupa","Filipino",5.0,2479,"muntinlupa city"
"w0ws","Cha Tuk Chak - City Soho Mall","Milk Tea",5.0,1353,"cebu city"
"w14c","Pizza Factory - Quezon City","Pizza",0.0,0,"quezon city"
"w15f","Jenny Ramen House - Bayan Bayanan Avenue","Japanese",5.0,10,"marikina"
"w15u","Mabini BBQ Haus - Deca Tacunan","BBQ",0.0,0,"davao city davao del sur"
"w1bl","Samir by Cocina De Alonso","",0.0,0,"quezon city"
"w1bo","Chikaan sa Cebu - Pueblo Verde","Filipino",5.0,377,"lapu-lapu city cebu"
"w1cn","Tapa King - Avida Tower","Filipino",5.0,2159,"manila"
"w1fx","Fruitas & De Original Jamaican Pattie Shop and Juice Bar - MCF Lifestyle Hub","Fruit Shake",5.0,275,"malolos bulacan"
"w1gl","Crunch Time - Cabaguio","Fried Chicken",5.0,2212,"davao city davao del sur"
"w1lr","ARIELAPARICIO 0207 FOOD HUB","Chicken",0.0,0,"quezon city"
"w1mh","Floating Island Restaurant - Ayala North Exchange","Filipino",4.9,166,"makati city"
"w1of","Hap Chan - Pearl Drive Commercial Center","Chinese",4.9,49,"quezon city"
"w1os","Waterfront - Insular Hotel Davao","Pizza",4.9,193,"davao city davao del sur"
"w1py","La Mensa - Westgate","Italian",0.0,0,"muntinlupa city"
"w1qn","Yummy Brew Blend","Milk Tea",0.0,0,"muntinlupa city"
"w1qt","Coffeepages - Sampaloc Manila","Coffee",0.0,0,"manila"
"w1rc","Gumbo - SM Megamall","American",4.9,71,"mandaluyong city"
"w1vu","Mexi-ko: Fil-Mex Kitchen  - Pasay","Asian",5.0,144,"pasay city"
"w1yq","Wright Wings - Scape","Chicken Wings",5.0,113,"pasay city"
"w22a","Seoul Delightful -  Shaw Boulevard","Rice Bowl",4.5,10,"mandaluyong city"
"w249","Mango Royal Milkshake - Barangay Cogon Pardo","Fruit Shake",5.0,372,"cebu city"
"w284","Elait! - DM Rivera Street","Ice Cream",4.9,21,"makati city"
"w28y","Mister Donut - SM Southmall","Donut",5.0,20,"muntinlupa city"
"w2bi","Louie's Buko - Makati","Fruit Shake",5.0,48,"makati city"
"w2bx","Bubble Bee - Escario","Milk Tea",5.0,480,"cebu city"
"w2by","Cali Pizza - Tomas Morato","Pizza",4.9,1319,"quezon city"
"w2fg","Super Sogbu - Concepcion","Filipino",4.9,2027,"marikina"
"w2gn","Food And Refreshment Hub Gamby's Kitchen - Sancho  Panza","Silog",5.0,347,"manila"
"w2gs","Jollypaz Snack House - Quirino Ave","Filipino",4.0,36,"davao city davao del sur"
"w2i9","Potato Giant, Pioneer Centre","Fast Food",5.0,13,"pasig city"
"w2iz","Kusina ni Manay - Talomo","Filipino",5.0,1117,"davao city davao del sur"
"w2k1","Potato Corner - Waltermart West Muntinlupa","Fries",5.0,51,"muntinlupa city"
"w2mh","Mommy's Dine Food House - Timog Food Plaza","Filipino",4.9,5091,"quezon city"
"w2np","Rjay's Sinuglawan - San Pedro","Filipino",4.9,466,"davao city davao del sur"
"w2o1","Shake & Drake - Bonifacio","Fried Chicken",0.0,0,"davao city davao del sur"
"w2pg","Bulgogi Brothers - Newport Mall","Korean",0.0,0,"pasay city"
"w2pr","Zagu - Victory Mall Pasay","Beverages",5.0,77,"pasay city"
"w2tf","Jinyu Taiwan Tea - Robinsons Cybergate","Beverages",5.0,200,"mandaluyong city"
"w2xn","Nanyang - Ayala North Exchange","Chicken",5.0,1400,"makati city"
"w30z","Alberto's Pizza - Talamban","Pizza",5.0,2026,"cebu city"
"w341","Mang Cesar - Holy Spirit Branch","Filipino",0.0,0,"quezon city"
"w34w","Shawarma Shack - Gate 3","Shawarma",4.9,412,"taguig city"
"w352","Sugarbee -  Glorietta 3 Ayala Center","Cakes",0.0,0,"makati city"
"w355","T.F.F - Tarsier Fried Food - Farmers Plaza","Fast Food",4.9,45,"quezon city"
"w39f","Ling Nam Fried Siopao - Malamig","Snacks",0.0,0,"mandaluyong city"
"w3ay","Chon Bean Cafe","Beverages",4.9,20,"davao city davao del sur"
"w3ce","Daegu Chicken - 88th Avenue","Chicken Wings",5.0,46,"cebu city"
"w3dd","Red Ribbon - Comembo","Cakes",5.0,1160,"makati city"
"w3hl","Duo Brew - Constabulary Road","Filipino",0.0,0,"quezon city"
"w3jn","Best Fried Noodles - Robisons Galleria Cebu","Pasta",0.0,0,"cebu city"
"w3kv","Gotobox - Gil Fernando Ave.","Filipino",5.0,2860,"marikina"
"w3mr","Chili's - SM Mall of Asia","American",5.0,97,"pasay city"
"w3pf","Super Mom's Pizza - Maceda Street","Pizza",4.9,763,"manila"
"w3sf","Mojo King Express - Madre Ignacia Street","Filipino",4.9,835,"manila"
"w3uf","Kaya Korean Restaurant - Westgate Center","Korean",5.0,317,"muntinlupa city"
"w3w0","DailyBest Kitchen & Cafe - PITX","Filipino",0.0,0,"pasay city"
"w3yg","Steve's Lechon Baka - Ormoc","Filipino",4.8,25,"ormoc leyte"
"w40w","Avocadoria.ph - Robinsons Magnolia","Desserts",5.0,11,"quezon city"
"w43k","Hungry Chow","Asian",0.0,0,"mandaluyong city"
"w459","Pizza and Milktea - Bonifacio","Pizza",4.1,55,"davao city davao del sur"
"w46x","Tiger Sugar - Abreeza Mall Davao","Milk Tea",5.0,440,"davao city davao del sur"
"w4dm","S.A.L.O. - SM City Lanang Premiere","Filipino",5.0,120,"davao city davao del sur"
"w4fz","Johnn Lemon - SM City Manila","Beverages",5.0,85,"manila"
"w4h7","Wendy's - Estrellita","American",5.0,370,"muntinlupa city"
"w4kq","Fiesta To Go - Shaw Boulevard","Filipino",4.9,178,"san juan"
"w4lt","Taho Story - SM City Manila","Filipino",0.0,0,"manila"
"w4ot","Cocovana - Arellano Avenue","Fruit Shake",5.0,939,"manila"
"w4pt","Thaiwadee - SM City Fairview","Thai",0.0,0,"quezon city"
"w4vp","Chaboba PH - Marikina Heights","Milk Tea",5.0,894,"marikina"
"w51h","Taters - SM Seaside Bowling","Snacks",5.0,63,"cebu city"
"w52r","Hankki Korean Diner","Korean",0.0,0,"davao city davao del sur"
"w56f","Happy Cup - Arca South","Milk Tea",4.8,109,"taguig city"
"w57n","Tambay Food House - Bonifacio","Fried Chicken",0.0,0,"davao city davao del sur"
"w5dk","Alhambra Fiesta Paella - Scout Rallos Street","Filipino",0.0,0,"quezon city"
"w5ee","The Medhub Cafe - T.N. Pepito Street","Cakes",4.9,56,"valencia bukidnon"
"w5ms","Grateatude - QC San Juan","Milk Tea",5.0,417,"san juan"
"w5ux","Hanako - Promenade Greenhills","Japanese",4.9,322,"san juan"
"w5zo","Red Ribbon - SM Megamall","Cakes",5.0,716,"mandaluyong city"
"w61a","Koomi - Festival Mall","Beverages",5.0,423,"muntinlupa city"
"w68o","Cafe Mary Grace - Trinoma","Cakes",5.0,151,"quezon city"
"w6af","Mr. & Mrs. Bar-B-Q - The Persimmon Plus","Filipino",5.0,4833,"cebu city"
"w6bf","Sisig Station - Puregold Kalentong","Sisig",5.0,114,"manila"
"w6ce","Thinoi Thai Fusion - Malolos","Thai",5.0,1023,"malolos bulacan"
"w6hc","Gong Cha - SM San Lazaro","Milk Tea",5.0,901,"manila"
"w6ji","Takam Chan - Pasay","Filipino",4.7,1262,"pasay city"
"w6lb","Leylam - Gaisano Citygate Buhangin","Rice Dishes",5.0,438,"davao city davao del sur"
"w6m4","Tori Kraze - Putatan","Chicken",0.0,0,"muntinlupa city"
"w6o8","Captain Patrick’s Pizza - San Andres","Filipino",0.0,0,"manila"
"w6py","The Coffee Table - Poblacion","Coffee",4.9,87,"koronadal south cotabato"
"w6t9","D' Original Pares - Marcos Highway","Filipino",5.0,1374,"marikina"
"w6uc","Ramen Nagi - Robinsons Galleria","Ramen",4.9,61,"pasig city"
"w6xi","Fireplace Burgers and Ribs -  The Corner Market Food Hall","American",4.9,27,"mandaluyong city"
"w70w","Taho Story - SM Center Muntinlupa","Filipino",0.0,0,"muntinlupa city"
"w722","Asian Markt","Asian",0.0,0,"manila"
"w77c","RedHouse Hotpot - Estancia Mall","Seafood",0.0,0,"pasig city"
"w7ao","Bakmi Nyonya - PSE Tower","Cakes",5.0,501,"taguig city"
"w7cu","Infinitea  - Damosa Lanang","Milk Tea",5.0,1893,"davao city davao del sur"
"w7dm","Suki Gyouza - Ayala Malls Cloverleaf","Filipino",5.0,164,"quezon city"
"w7ee","Zark's Burgers - SM North Main","American",5.0,473,"quezon city"
"w7hg","Eatsider - Artiaga","American",4.9,847,"davao city davao del sur"
"w7kh","Yayoi - SM North EDSA","Sushi",5.0,105,"quezon city"
"w7l9","PHAT PHO in AbacaEats - Base Line Center","Rice Noodles",0.0,0,"cebu city"
"w7mo","Jelly G Thai Milk Tea - UP Town Center","Milk Tea",4.3,49,"quezon city"
"w7ol","Olivia's Pizzeria - AB Fernandez","Pizza",4.9,181,"dagupan pangasinan"
"w7rs","Shawarma Shack - Starmall Shaw","Shawarma",4.9,1095,"mandaluyong city"
"w7sp","Kuya J Restaurant - SM Megamall","Filipino",4.7,813,"mandaluyong city"
"w7u2","Mongolian Quickbox - Waltermart Makati","Asian",4.9,43,"makati city"
"w7u2","Mongolian Quickbox - Makati","Asian",0.0,0,"makati city"
"w7x6","Tasty & Healthy Bowls - Bayan-Bayanan Marikina","Filipino",0.0,0,"marikina"
"w7y7","Mukbang 99 Store","Ramen",4.6,13,"cebu city"
"w7yf","BBQ Chicken - Newport","Fried Chicken",5.0,225,"pasay city"
"w80k","Masarap Kimbop - Gaisano Country Mall","Korean",5.0,389,"cebu city"
"w86s","Diner Daddy: Burgers, Chicken, and More - Quezon Avenue","Burgers",0.0,0,"quezon city"
"w8aq","Pasugba - Torres","Filipino",5.0,1494,"davao city davao del sur"
"w8bc","Libertea Milktea - Vista Mall Taguig","Milk Tea",4.9,298,"taguig city"
"w8c6","Kumokuro Ramens - E Rodriquez","Japanese",4.9,331,"quezon city"
"w8ce","Winsum Sushi - Mayon Street","Sushi",4.9,1882,"quezon city"
"w8dl","Tuding's - Poblacion Muntinlupa","Filipino",5.0,542,"muntinlupa city"
"w8dw","Rice Rocket - Shaw Boulevard","Asian",5.0,356,"mandaluyong city"
"w8gy","Jamba - Kapitolyo","Beverages",5.0,348,"pasig city"
"w8js","Hang Out Resto And Cafe - De Guzman Street","Asian",4.8,255,"davao city davao del sur"
"w8mi","D-Kuc's Bulaloan sa Times Beach - Times Beach","Filipino",4.9,150,"davao city davao del sur"
"w8mu","Murakami - Pasay","Japanese",4.9,126,"pasay city"
